ID,NAME,ADRESS,CITY,STATE,POSTAL,EMAIL,PHONE,WEBSITE,LAT,LNG
AIN001,GAS INTERNATIONAL,384 OCEAN AVE NORTH 4B,LONGBRANCH,NJ,7740,,732-728-0744,,40.075738,-74.404162
AIO001,GATEWAY SUPPLY,2200 W. PARKER ROAD,Greenville,SC,29617,lmccall@gatewaysupply.net,864246-4322,,34.903488,-82.453582
AIP001,GEIGER SUPPLY,41871 GARSTIN RD.,BIG BEAR LAKE,CA,92315,geigersupply@verizon.net,909-866-4681,,34.243995,-116.906344
AIQ001,GENERAL PLUMBING,1309 KENNEDY BLVD.,Bayonne,NJ,7002,leeg@generalplumbingsupply.net,201-436-7200,www.generalplumbingsupply.net,40.668714,-74.114309
AIS001,GEORGES PIPE & PLUMBING SUPPLY,99 PALMETTO DRIVE,PASADENA,CA,91105,,626-792-5547,,34.138699,-118.166094
AIT001,GEORGE SENN CO.,212 PHILADELPHIA AVE.,EGG HARBOR CITY,NJ,8215,ssenn@hotmail.com,609-965-0149,,39.528728,-74.647936
AIU001,GRAY-HODGES CORP.,103 JESSAMINE ST.,KNOXVILLE,TN,37917,,856-522-3113,,35.997192,-83.916141
AIV001,STEAMDIEGO,2358 UNIVERSITY AVE,SAN DIEGO,CA,92104,steve@steamdiego.com,619-295-2780,,32.743449,-117.127128
AIW001,GARCIA & ASSOCIATES,2509 PARK AVE LOWER LEVEL 1B,SOUTH PLAINFIELD,NJ,7080,garcia associates@verizon.net,908-654-3332,,40.57927,-74.41154
AIX001,GLOBAL LIAISON CONSULTING,10967 LAKE UNDERHILL ROAD,ORLANDO,FL,32825,badham@globalliasoncunsulting.com,1-407-482-9282,,28.538947,-81.243722
AIY001,GLOBE PLUMBING SUPPLY,1055 SEMINARY AVENUE,Oakland,CA,94621,,510-569-6566,,37.746934,-122.197358
AIZ001,GINTY SUPPLY COMPANY,3900 GRASS VALLEY HIGHWAY,AUBURN,CA,95602,,530-823-6010,,38.986717,-121.096197
AJ001,STANDARDS OF EXCELLENCE,960 SHERMAN STREET SUITE B,SAN DIEGO,CA,92110,,619-542-8222,www.standardsofexcellence.com,32.764172,-117.200987
AJ002,STANDARDS OF EXCELLENCE,2620 FINANCIAL COURT,SAN DIEGO,CA,92117,sduren@soesupply.com,858-274-6004,www.standardsofexcellence.com,32.823762,-117.198622
AJ003,STANDARDS OF EXCELLENCE,16001 GOTHARD STREET,HUNTINGTON BEACH,CA,92647,semerick@soesupply.com,714-848-2006,www.standardsofexcellence.com,33.723965,-118.006519
AJ004,STANDARDS OF EXCELLENCE,694 RANCHEROS DRIVE,SAN MARCOS,CA,92069,frivers@soesupply.com,760-761-3600,www.standardsofexcellence.com,33.159828,-117.157041
AJ005,STANDARDS OF EXCELLENCE,70190 HIGHWAY 111,RANCHO MIRAGE,CA,92270,bedwards@soesupply.com,760-568-9300,www.standardsofexcellence.com,33.77384,-116.4197
AJ006,STANDARDS OF EXCELLENCE,1555 FAYETTE STREET,EL CAJON,CA,92020,dsablan@soesupply.com,619-562-6200,www.standardsofexcellence.com,32.795204,-116.971677
AJA001,GOLDEN WEST PIPE & SUPPLY,11700 WOODRUFF AVE,DOWNEY,CA,90241,,562-803-4321,,33.940852,-118.128056
AJB001,GOODIN COMPANY,1251 NORTH 46TH STREET,FARGO,ND,58102,,701-298-3210,www.goodinco.com,46.909873,-96.816575
AJE001,GLS SUPPLY,3201 RICHARD ARRINGTON BLVD. N,BIRMINGHAM,AL,35234,glsmarci@bellsouth.net,205-251-8833,,33.539447,-86.805253
AJJ001,GRACE CONTROLS INC. SA,P.O. BOX 873,BARNEGAT,NJ,8005,,609-698-4185,,39.753175,-74.222918
AJK001,KABI PLUMBING INC. - SA,11034 WEST FLAGLER STREET,MIAMI,FL,33175,,(786) 342-7855,,25.733806,-80.407986
AJL001,GRANITE GUYS,2300 CROCKETT DR,Brownwood,TX,76804,graniteguys@vorizon.com,915-646-7625,,31.61,-99.01
AJM001,GREAT WESTERN SUPPLY INC.,2626 INDUSTRIAL DRIVE,OGDEN,UT,84401-3205,krista@gwsupply.com,801-621-5412,,41.21655,-112.012936
AJN001,GREENWICH VILLIAGE SUPPLY,41 BOND ST.,NEW YORK,NY,10012,,212-254-9450,,40.725677,-73.997783
AJR001,GUILFORD PLUMBING SUPPLY,2103 E. BESSEMER AVENUE,GREENSBORO,NC,27420,hmay@guilfordplumbingsupply.com,336-274-3761,,36.072701,-79.793899
AJS001,GUN HILL PLUMBING SUPPLY,3463 WHITE PLAINS RD,BRONX,NY,10467,,718-881-0311,,40.874901,-73.870219
AJU001,GRAND FORKS PAINT & GLASS,2030 32ND S. AVE,Grand Forks,ND,58206,,701-746-8444,,47.925705,-97.036068
AJW001,H.A. CAMPBELL SUPPLY CO.,2671 SOUTH DIVISION AVENUE,GRAND RAPIDS,MI,49507,smcampbell@hacampbellsupply.com,616-243-0144,,42.931481,-85.654549
AJX001,HACKETT PLUMBING - SA,3407 JONQUIL,ROWLETT,TX,75089,,972-412-8068,,32.927779,-96.548098
AJY001,INTERIORS BY H & W INC.,3901 NORTH CROATAN HWY,Kitty Hawk,NC,27949,interiorsharon@embargmail.com,252-261-4105,,36.116953,-75.729782
AJZ001,INTERIORS WITH ALTITUDE,1855 SHEILD DRIVE #2,STEAMBOAT SPRINGS,CO,80487,,970-870-9222,,40.476926,-106.898411
AK001,FARNSWORTH WHOLESALE - MORSCO,8051 WEST OLIVE,PEORIA,AZ,85345-6494,,623-412-2333,,33.579689,-112.254911
AK002,FARNSWORTH WHOLESALE - MORSCO,27 W. BASELINE ROAD,GILBERT,AZ,85233,,480-497-2222,,33.350782,-111.809417
AK003,FARNSWORTH WHOLESALE - MORSCO,75 W. BASELINE,GILBERT,AZ,85234,,480-497-2222,,33.36417,-111.740491
AK004,FARNSWORTH WHOLESALE - MORSCO,3830 E. WIER AVE,PHOENIX,AZ,85040-2936,,480-497-2222,,33.403395,-111.998251
AKE001,HIGH COUNTRY PLUMBING,2831 ELK RIVER RD,Steamboat Springs,CO,80477,,970-879-2599,,40.49,-106.83
AKF001,HI NEIGHBOR FLOOR COVERING CO.,257 WYANDOTTE ST. EAST,WINDSOR ONTARIO,ON,N9A 3H5,,519-258-4481,,42.315623,-83.032626
AKF002,HI NEIGHBOR FLOOR COVERING CO.,13485 INKSTER ROAD,TAYLOR,MI,48180,,888-501-2155,,42.230226,-83.266552
AKH001,HEBERLING COMPANY,9581 BUSINESS CENTER #12-D,RANCHO CUCAMONGA,CA,91730,sharon@hebeco.com,909-980-0022,,34.102953,-117.583505
AKK001,HILL & COMPANYINC,1424  MONROE,TOPEKA,KS,66612,hillco@hillcoinc.com,785-235-5375,,39.040559,-95.680616
AKM001,SEE DIU/DIU001,2324 NORTH IH 35 EAST,CAROLLTON,TX,75006,purchasing@h20supply.net,972-242-2289,,32.964454,-96.894912
AKT001,HAMBURG SUPPLY,180 ROUTE 23 SOUTH,HAMBURG,NJ,7419,JIMROCHE@HAMBURGSUPPLY.COM,973-827-2553,,41.153429,-74.576271
AKW001,HARRAH'S,3475 LAS VEGAS BLVD.,Las Vegas,NV,89109,,702-369-5042,,36.122434,-115.166437
AKZ001,HEMET VALLEY PIPE & SUPPLY,1590 COMMERCE LANE,SAN JACINTO,CA,92583,larraine@hemetvalleypipe.com,951-654-9358,,33.786136,-116.946621
AL003,NOLAND - WINSUPPLY,307 RIDGE ST.,CHARLOTTESVILLE,VA,22902,rtfisher@noland.com,434-293-5161,www.noland.com,37.979479,-78.478284
AL007,NOLAND - WINSUPPLY,100 S.E. PARKWAY,FRANKLIN,TN,37064,hollymann@noland.com,615-790-1712,,35.889628,-86.926986
AL011,NOLAND - WINSUPPLY,1350 WESEL BLVD.,HAGERSTOWN,MD,21740,mteverhart@noland.com,301-739-6600,www.noland.com,39.634082,-77.738588
AL012,NOLAND - WINSUPPLY,40 NORTH BEAL PARKWAY,FORT WALTON BEACH,FL,32548,jnoquin@winnelson.com,(850) 244-4131,www.noland.com,30.412682,-86.621507
AL014,NOLAND - WINSUPPLY,601 18TH AVE NORTH,COLUMBUS,MS,39701,adambrown@noland.com,662-327-9140,www.noland.com,33.451755,-88.502591
AL016,NOLAND - WINSUPPLY,4005 INDUSTRY DRIVE,CHATTANOOGA,TN,37416,kbwalker@nolandco.com,423-892-2028,www.noland.com,35.094731,-85.177025
AL017,NOLAND - WINSUPPLY,1250 E. SOUTH BLVD.,MONTGOMERY,AL,36116,faithnichols@noland.com,334-288-0890,www.noland.com,32.306606,-86.224663
AL019,NOLAND - WINSUPPLY,714 WILLOW AVENUE,KNOXVILLE,TN,37915,mgbass@nolandco.com,865-525-7175,www.noland.com,35.970997,-83.901517
AL021,NOLAND - WINSUPPLY,663 WOODLAKE DRIVE,CHESAPEAKE,VA,23320,marycanipe@noland.com,757-424-5616,www.noland.com,36.759932,-76.238434
AL022,NOLAND - WINSUPPLY,2508 PAPER MILL RD,WINCHESTER,VA,22601,adolin@noland.com,540-662-4134,www.noland.com,39.175944,-78.171637
AL023,NOLAND - WINSUPPLY,4084 PRESIDENTIAL PARKWAY,ATLANTA,GA,30340,capadovano@noland.com,770-458-2111,www.noland.com,33.897094,-84.251403
ALA001,HARRY COOPER SUPPLY,600 SHERMAN PKWY,SPRINGFIELD,MO,65801,,417-865-8392,,37.215451,-93.295155
ALB001,HENRY'S PLUMBING & HEATING CO.,1100c GOFFLE ROAD,HAWTHORNE,NJ,7506,,973-427-7116,,40.949265,-74.153755
ALC001,HARTFORD & RATLIFF,32708 WEST 8 MILE RD.,FARMINGTON,MI,48336,,248-471-3110,,42.461713,-83.346787
ALE001,HYLAN PLUMBING SUPPLY,2233 HYLAN BLVD.,STATEN ISLAND,NY,10306,,718-987-4249,,40.568821,-74.11862
ALEX001,ALEXANDER MARCHANT,1114 W. 5TH STREET BLDG A,AUSTIN,TX,78703,sandy@alexandermarchant.com,512-462-1444,,30.291285,-97.763975
ALEX002,ALEXANDER MARCHANT,4335 MCCULLOUGH AVE,SAN ANTONIO,TX,78212,sandy@alexandermarchant.com,210-320-2093,,29.462115,-98.493634
ALF001,HERALD WHOLESALE,1765 W. MAPLE ROAD,TROY,MI,48084,Julia@heraldwholesale.com,248-398-4560,,42.562092,-83.177776
ALI001,HOLIDAY INN EXPRESS,200 NEEL,Socorro,NM,87801,,505-480-6172,,33.984315,-106.541444
ALJ001,HOLIDAY INN,1601 I-45 SOUTH,Conroe,TX,77301,,409-756-8941,,30.310951,-95.444101
ALK001,HOME PIPE & SUPPLY,1428 W EL SEGUNDO BLVD,Gardena,CA,90249,,310-327-4770,,33.900582,-118.318325
ALL001,HOMECRAFT MANUFACTURING CORP,216-9654 192ND STREET,SURREY,BC,V4N 4C6,homecraft@telus.net,604-888-3403,,49.177507,-122.690301
ALM001,HOME IMPROVEMENT GROUP,923 E. ROOSEVELT ROAD,LOMBARD,IL,60148,,630-705-0150,,41.873394,-88.016484
ALN001,HOLLYWOOD ROYALE PLBG. & HTG,7710 SANTA MONICA BLVD.,WEST HOLLYWOOD,CA,90046,,323-654-5454,,34.105325,-118.364441
ALR001,HOTEL CALIFORNIA,424 E. PALM CANYON DRIVE,Palm Springs,CA,92264,it@thermasol.com,760-322-8855,,33.79072,-116.515891
ALS001,HOT & COLD PLUMBING SUPPLIES,3328 STATION HOUSE RD,CHESAPEAKE,VA,23321,receiving@hotncoldps.com,757-638-3333,,36.818186,-76.416537
ALV001,HUBBARD PIPE & SPLY INC.,463 ROBESON ST,FAYETTEVILLE,NC,28302,bbuckman@hubbardpiipeandsupply.com,910-484-0187,,35.037402,-78.836029
ALW001,HUGHES BATH STYLE,53 NORTH BRAODWAY,DENVER,CO,80203,,303-777-2284,,39.731179,-104.982637
AM001,CONNOR CO,1400 S 9TH STREET,SPRINGFIELD,IL,62703,,217-544-9612,www.connorco.com,39.766769,-89.632238
AM002,CONNOR CO,1900 N LINCOLN AVE,URBANA,IL,61801,,217-367-7601,www.connorco.com,40.106957,-88.210905
AM003,CONNOR CO,1209 W. PIONEER PARKWAY,PEORIA,IL,61615,,309-693-7229,www.connorco.com,40.775433,-89.639114
AM004,CONNOR CO,705 N. PINE STREET,DECATUR,IL,62522,,217-429-4431,www.connorco.com,39.836998,-89.030911
AM005,CONNOR CO,#3 BUSINESS CENTER COURT,COLLINSVILLE,IL,62234-3202,,618-344-9200,www.connorco.com,38.671245,-89.986009
AM006,CONNOR CO,694 HEARTLAND DRIVE,SUGAR GROVE,IL,60554,,630-466-3284,www.connorco.com,41.779927,-88.446221
AM007,CONNOR CO,413 E. OAKLAND,BLOOMINGTON,IL,61701,,309-828-0000,,40.477518,-88.990272
AM008,CONNOR CO,2800 S. STATE RD 63,TERRE HAUTE,IN,47802,,812-232-3333,,39.371788,-87.40533
AML001,HEATWAVE SUPPLY INC.,6529 EAST 14TH ST,Tulsa,OK,74158-0009,LARRYU@HEATWAVESUPPLY.COM,918-838-9841,,36.155327,-95.992083
AMN001,HUTTER WHOLESALE HARDWARE,815 S JASON ST,DENVER,CO,80223,cortneyhuston@hutterwholesale.com,720-570-4488,,39.698081,-105.001615
AMO001,INTERBATH-ONDINE,665 N BALDWIN,LA PUENTE,CA,91746,,626-369-1841,,34.046295,-117.98818
AMP001,INTERNATIONAL BATH & TILE,7177 CONVOY CT. STE. A,San Diego,CA,92111-2377,ibtsdiego@aol.com,858-268-3723,,32.806185,-117.167384
AMP002,INTERNATIONAL BATH & TILE,158 S. SOLANA HILLS DRIVE,SOLANA BEACH,CA,92075,ibtsdiego@aol.com,858-481-4984,,32.994839,-117.259232
AMP003,INTERNATIONAL BATH & TILE,7256 CLAIRMONT MESA BLVD,SAN DIEGO,CA,92111,ibtsdiego@aol.com,858-268-3723,,32.806185,-117.167384
AMQ001,L-JAY PLUMBING & HEATING SUPP.,25-58 STEIN WAY,ASTORIA,NY,11103,,718-204-7488,,40.76373,-73.912399
AMS001,IDEAL SUPPLY,2935 SOUTH HIGHLAND DRIVE,LAS VEGAS,NV,89109,jamie.gillett@idealsupplylv.com,702-731-3445,,36.122434,-115.166437
AMSG001,AMSG & ASSOCIATES INC.,11855 S.W. RIDGECREST #105,BEAVERTON,OR,97008,,502-520-8933,,45.460518,-122.806409
AMT001,INLAND VALLEY PLBG. SUPPLY,348 S. E ST.,SAN BERNADINO,CA,92401,,909-889-1810,,34.105894,-117.291269
AMU001,INGLESIDE INN,200 WEST RAMON RD.,Palm Springs,CA,92264,,760-325-0046,,33.79072,-116.515891
AMV001,IMP.-EXP. INTERNATIONAL CO.,1229/27 IMP.-EXP. BLDG. NEW RD,THAILAND,,10500,,011 622 233-0064,,13.724947,100.515019
AMW001,IMSCO,3540 RUTHERFORD RD,TAYLORS,SC,29687,,864-268-2891,,34.954457,-82.321638
AMX001,IMAGINATIVE DESIGN CENTER,280 MAIN STREET,BEDMINSTER,NJ,7921,patrick@imaginativedesigncenter.com,908-784-9319,,40.680657,-74.645437
AMX002,IMAGINATIVE DESIGN CENTER,216 ROUTE 206-VALLEY PARK,HILLSBOROUGH,NJ,8844,patrick@imaginativedesigncenter.com,908-359-4577,,40.477604,-74.626824
AMY001,IZZI BATH & SPA MANUFACTURERS,19250 NORTH HIGHWAY 27,CLERMONT,FL,34711,,352-394-8399,,28.529943,-81.739693
AMZ001,ISLAND BATH & HARDWARE INC.,73-5581 LAWEHANA ST. #1,KAILUA KONA,HI,96740,,808-326-9697,,19.690584,-155.974369
AN001,PACE SUPPLY,20 FRONT STREET,SAN RAFAEL,CA,94901,lorr@pacesupply.com,415-454-8282,,37.973771,-122.51209
AN002,PACE SUPPLY,65 FORD RD,UKIAH,CA,95482,,707-462-8707,,39.150868,-123.215335
AN003,PREMIER BATH & KITCHEN - PACE,4819 FITE COURT,STOCKTON,CA,95215,accountspayable@pacesupply.com,209-851-5296,,37.953574,-121.179776
AN004,PACE SUPPLY,3033 DUTTON AVENUE,SANTA ROSA,CA,95407,mthorpe@pacesupply.com,707-545-7101,,38.403734,-122.736775
AN005,PREMIER BATH & KITCHEN - PACE,3201 CLEVELAND AVENUE,SANTA ROSA,CA,95403,mkuller@pacesupply.com,707-545-7191,,38.486997,-122.749134
AN006,PACE SUPPLY,717 BRIDGE STREET,YUBA CITY,CA,95992,,530-673-0790,,39.13222,-121.625147
AN007,PREMIER BATH & KITCHEN - PACE,2690 SUNRISE BLVD. SUITE 300,RANCHO CORDOVA,CA,95742,,916-638-2763,,38.585855,-121.217204
AN008,PACE SUPPLY,10 ENTERPRISE CT.,NAPA,CA,94558,,707-252-9345,,38.383156,-122.289164
AN009,PACE SUPPLY,1691 BAYPORT AVE,SAN CARLOS,CA,94070,,,,37.497845,-122.267517
AN010,PACE SUPPLY, E. GISH ROAD,SAN JOSE,CA,95112,,408-293-9889,,37.346161,-121.885603
AN011,PACE SUPPLY,63 LOVELL AVE,SAN RAFAEL,CA,94901,,415-454-8282,,37.973771,-122.51209
AN012,PACE SUPPLY,7 COLLEGE AVE,SANTA ROSA,CA,95401,,707-545-7101,,38.446019,-122.766748
AN013,PACE SUPPLY,4365 RAWLEIGH CT,CHICO,CA,94973,,530-891-9970,,38.005927,-122.64281
AN014,PACE SUPPLY,425 MARKET ST.,OAKLAND,CA,,,510-318-6901,,37.804828,-122.27248
AN015,PACE SUPPLY,4015 NEWTON RD,STOCKTON,CA,95205,,209-463-7593,,37.963153,-121.261462
ANA001,HOME & STONE,1663 CONEY ISLAND AVENUE,BROOKLYN,NY,11230,zehavae@homeandstone.com,718-787-1000,,40.622327,-73.965283
ANA002,AS BATH LLC,2195 ELIZABETH AVENUE,RAHWAY,NJ,7065,ruthya@homeandstone.com,718-787-1000,,40.608159,-74.277647
ANB001,ISLAND PLUMBING***DO NOT SELL,1956 MC DONALD AVENUE,BROOKLYN,NY,11223,,718-998-7000,,40.597805,-73.972307
AND001,IHRIE SUPPLY,1501 CARGILL AVE SOUTH,WILSON,NC,27894-1629,buck@ihriesupply.com,252-247-4948,,35.715366,-77.904507
ANF001,ITAL MARBLE,83 EAST SHORE RD.,Manhasset,NY,11030,,516-365-4700,,40.793129,-73.686254
ANG001,INNER-SALON SUPPLY & DESIGN,11811 I. STREET,Omaha,NE,68137,,402-333-1661,,41.205046,-96.121031
ANH001,J.B. KITCHENS BATHS & DESIGN,521 W. ARROW HWY.,SAN DIMAS,CA,91773,audreyh.jbki@verizon.net,909-394-9545,,34.100651,-117.814842
ANJ001,JD'S WHOLESALE PLBG SUPPLIES,2045 EAGLE DRIVE,PAGOSA SPRINGS,CO,81147,,970-731-0977,,37.195642,-107.058126
ANL001,J.H. LARSON CO,1415 9TH AVE S.E.,WATERTOWN,SD,57201,,605-886-6936,,44.927358,-97.095174
ANL002,J.H. LARSON CO,901 O'KEEFE ROAD,HUDSON,WI,54016,,715-386-2388,,44.976789,-92.702079
ANM001,JD GOOD CO,1120 HIGH AVENUE SW,CANTON,OH,44707,,,,40.774095,-81.357902
ANN001,J.K. SPA REPAIR,100 Cristich Ln Suite H,CAMPBELL,CA,95008,jksparepair@aol.com,408-377-7499,,37.280602,-121.955079
ANN002,J.K. SPA REPAIR,391 LAKESHIRE DR,DALY CITY,CA,94015,jksparepair@aol.com,408-377-7499,,37.679547,-122.478678
ANN003,J.K. SPA REPAIR,16141 Los Gatos Almaden road,LOS GATOS,CA,95032,jksparepair@aol.com,408-377-7499,,37.235057,-121.948397
ANO001,J.K. CONSTRUCTION,559 COOLIDGE HILL ROAD,DIAMOND POINT,NY,12824,jeskenyon@nycap.rr.com,518-668-3971,,43.525879,-73.706801
ANQ001,JETTA WHIRLPOOL BATHS,8230 RAINTREE DRIVE #110,SCOTTSDALE,AZ,85260,jettawhirlpool@cox.net,480-596-1925,www.stayhotbathtubs.com,33.60848,-111.889881
ANQ002,JETTA WHIRLPOOL BATHS,5048 N. ORACLE RD.,TUCSON,AZ,85704,jettawhirlpool@cox.net,520-434-0200,,32.337167,-110.986141
ANS001,JACKRABBIT PLUMBING INC.,1432A Industrial Way,GARDNERVILLE,NV,89410,,775-782-4274,,38.869628,-119.649521
ANT001,JACKSON HARDWARE,62 WOODLAND AVENUE,SAN RAFAEL,CA,94901,,415-454-3740,,37.973771,-122.51209
ANU001,JACK LONDON K & B  GALLERY,575 INDEPENDENT ROAD,OAKLAND,CA,94621,kavery@jlkbg.com,510-832-2284,,37.746934,-122.197358
ANU002,JACK LONDON K & B GALLERY,2500 EMBARCADERO ST. UNIT F,OAKLAND,CA,94606,,510-832-2284,,37.792676,-122.243983
ANU003,JACK LONDON K & B GALLERY,800 WOODSIDE RD,REDWOOD CITY,CA,94061,smartino@jlkbg.com,650-249-5230,,37.462383,-122.234589
ANU004,JACK LONDON K & B GALLERY,1800 N. BROADWAY,WALNUT CREEK,CA,94596,,925-627-3300,WWW.JLKBG.COM,37.891075,-122.046642
ANV001,J&D WHIRLPOOL BATH OUTLET INC.,2730 NORTH ELSTON AVENUE,Chicago,IL,60647,,773-252-6886,,41.921058,-87.701101
ANX001,Silver Mountian Properties,0326 Hwy 133 Suite 120,CARBONDALE,CO,81623,,970-927-4680,,39.287018,-107.174534
AOB001,JOHN HARTEL & CO. INC.,PO BOX 280,MONTVALE,NJ,7645,,201-391-5000,,41.046764,-74.022917
AOB002,JOHN HARTEL & CO. INC.,10 W. JEFFERSON AVENUE,PEARL RIVER,NY,10965,hjacukiewicz@jmhartel.com,201-391-5000,,41.062283,-74.014437
AOB003,JOHN HARTEL & CO. INC.,144 N. KINDERKAMACK ROAD,MONTVALE,NJ,7645,hjacukiewicz@jmhartel.com,201-391-5000,,41.046764,-74.022917
AOD001,JOHN KEEFE PLUMBING SA,8549 WILSHIRE BLVD.,BEVERLY HILLS,CA,90211,,310-274-9888,,34.065159,-118.383232
AOF001,JOHN'S RENT A PLUMBER,3694 GREENWOOD DRIVE,JONESBOROUGH,TN,37659,,423-929-3746,,36.296566,-82.499086
AOG001,JOHNSTONE SUPPLY,2600 6TH AVENUE,TROY,NY,12180,,518-272-5922,,42.736751,-73.637848
AOH001,JOLIET KITCHEN& BATHdo not se,952 GREEN BAY RD. do not sell,WINNETKA,IL,60093,,847-835-4400,,42.103605,-87.755218
AOI001,JOSEPH FINKLE & SONS,7 CORYELL STREET,Lambertville,NJ,8530,ssfinkles@comcast.net,609-397-0415,,40.365939,-74.942945
AOJ001,JUNG'S STEAM & SAUNA,19603 LANARK STREET,RESEDA RANCH,CA,91335,jungsteamandsauna@aim.com,818-576-0049,,34.200868,-118.540634
AOK001,JASON INTERNATIONAL,8328 MacArthur Drive,North Little Rock,AR,72118,,501-771-4477,,34.826501,-92.312163
AOL001,J. NOBLE BINNS PLUMBING,205 EAST 18TH STREET,BAKERSFIELD,CA,93305,,661-325-6055,,35.38786,-118.986446
AOM001,J.O. GALLOUP COMPANY,130 NORTH HELMER ROAD,Battle Creek,MI,49015,,616-965-2303,,42.280786,-85.218777
AON001,J.W. WOOD CO.  INC.,224 MEYERS STREET,CHICO,CA,95928,jwwoodchico@yahoo.com,530-894-1325,,39.722336,-121.797085
AON002,J.W. WOOD CO.  INC.,3676 OLD HIGHWAY 44 DRIVE,REDDING,CA,96003,jwwood@shasta.com,530-222-0423,,40.645212,-122.327472
AOO001,K.D. SALES,24821 REDLANDS BLVD.,LOMA LINDA,CA,92354,srr26@aol.com,909-799-5485,,34.050139,-117.248657
AOR001,KATHY HART,3030 S HIGH STREET,DENVER,CO,80210,,303-884-9760,,39.679179,-104.963089
AOV001,KENNY PIPE & SUPPLY INC.,2417 3RD AVE SOUTH,Birmingham,AL,35233,sgriffin@kennycompany.com,205-323-5900,,33.508699,-86.801364
AOW001,KAMEN SUPPLY,4705 NOME STREET,Denver,CO,80239,,303-777-2284,,39.785409,-104.827712
AOX001,KAMEN SUPPLY,6978 SOUTH CLINTON,Englewood,CO,80112,,303-858-8585,,39.575448,-104.870487
AOY001,KAUPAS WATER,BOX 151,SILVERTHORNE,CO,80498,,970-468-8367,,39.768726,-106.191237
AOZ001,K & L SUPPLY,6250 CHURCH RD,HANOVER PARK,IL,60133,,630-736-1120,,41.981997,-88.145054
AP001,HD SUPPLY,520  BRANCH DRIVE,ALPHARETTA,GA,30004,david.anderson@hdsupply.com,770-667-9787,www.hdsupply.com,34.133522,-84.292664
AP002,HD SUPPLY,1950A N NORCROSS TUCKER RD WES,NORCROSS,GA,30071,tony.waldrop@hdsupply.com,678-250-7245,www.hdsupply.com,33.938952,-84.206193
AP003,HD SUPPLY,573 SIGMAN ROAD,CONYERS,GA,30013,david.otto@hdsupply.com,770-761-0666,www.hdsupply.com,33.633811,-83.98143
AP004,HD SUPPLY,2250 SWEETWATER IND BLVD,LITHIA SPRINGS,GA,30122,,770-948-5000,www.hdsupply.com,33.769968,-84.643926
AP005,HD SUPPLY,2375 BUTTON GWINNETT DRIVE,NORCROSS,GA,30340,tony.waldrop@hdsupply.com,,www.hdsupply.com,33.897094,-84.251403
AP006,HD SUPPLY,2375 BUTTON GWINNETT DRIVE,ATLANTA,GA,30340,jeramy.wilson@hdsupply.com,770-246-1730,www.hdsupply.com,33.897094,-84.251403
AP007,HD SUPPLY,193 POLK AVE.,NASHVILLE,TN,37210,jami.davis@hdsupply.com,,www.hdsupply.com,36.140869,-86.738847
AP008,HD SUPPLY,1 KITTIES LANDING DRIVE,BLUFFTON,SC,29910,jessica.farmer@hdsupply.com,843-706-2999,www.hdsupply.com,32.249675,-80.891708
APA001,K & T PLUMBING & HTG INC.,7 HARRIS AVENUE,JOHNSTON,RI,2919,,401-232-3932,,41.83104,-71.54121
APC001,KOHLER COMPANY SERVICE,,,,,deb.reznichek@kohler.com,512-454-4619,,-26.228375,-51.067442
APD001,DO NOT USE SEE DJK001,653 MIDDLE NECK RD.,GREAT NECK,NY,11023,,516-487-1224,,40.798569,-73.734476
APE001,See DJX re-established 4/2015,65 SCOTT AVENUE,MORGANTOWN,WV,26505,sales@kovalsupply.com,304-296-7727,,39.648883,-79.950758
APH001,KEHLE PLUMBING INC. S.A.,P.O. BOX 353511,PALM COAST,FL,32135,,386-447-4249,,29.575341,-81.201295
API001,KRAFT HARDWARE,315 EAST 62ND STREET,NEW YORK,NY,10065,,212-838-2214,,40.764569,-73.96294
APJ001,BELMONT HARDWARE,260 W. EL PASO,FRESNO,CA,93711,,559-449-8677,,36.830703,-119.832932
APK001,KITCHEN & BATH SPECIALISTS,15950 ARMINTA STREET,VAN NUYS,CA,91406,kbspecinc@aol.com,818-781-2228,,34.20031,-118.491022
APL001,KJELSTAD PLUMBING,3705 VOLD CT,EAU CLAIRE,WI,54701,,715-834-9052,,44.763395,-91.49265
APM001,KITCHEN ART & DESIGN,1633 SHEEPSHEAD BAY RD,BROOKLYN,NY,11235,,718-934-7100,,40.584205,-73.950101
APN001,KITCHEN & BATH WORLD INC.,345 NEW KARNER ROAD,Albany,NY,12205,,518-464-0660,,42.712719,-73.824203
APO001,KREVCO  SA,700 BERRY STREET,WINNIPEG,MT,R3H 0S6,,204-786-6957,,49.896289,-97.209801
APP001,KITCHENS & BATHS,11055 PLANO ROAD,DALLAS,TX,75238,kbshowroom@aol.com,214-349-0310,,32.877741,-96.707548
APQ001,KRUPS KITCHEN & BATH,11 WEST 18TH STREET,NEW YORK,NY,10011,,212-243-5787,,40.741625,-74.000479
APR001,KWAKE PLUMBING & HEATING,64-22 ROOSEVELT AVENUE,WOODSIDE,NY,11377,,718-335-0945,,40.74462,-73.904361
APS001,ARCHER POOL & SPA dba PDQ SPA,3854 NE MEADOW LANE,HILLSBORO,OR,97124,info@archerpoolandspa.com,503-628-0674,,45.550997,-122.942272
APT001,KELLER SUPPLY INC.,3217 27TH STREET,METAIRIE,LA,70002,bobbyk@kellersupplyinc.com,504-828-4949,,30.009213,-90.161835
